time,flowId,throughput_mbps,delay_ms,jitter_ms,lost_packets,sinr_db,rsrp_dbm,packet_loss_rate
20.8,2,71.68,13.0857,0.171429,300,54.1953,-140,0.3
20.9,1,10.1376,15.5385,0.184799,0,53.8341,-140,0
20.9,2,71.68,13.0857,0.171429,300,53.8341,-140,0.3
21,1,10.1376,16.0146,0.189648,0,53.1134,-140,0
21,2,71.68,13.0857,0.171429,300,53.1134,-140,0.3
21.1,1,10.6496,15.3946,0.182245,0,54.3487,-140,0
21.1,2,71.68,13.0857,0.171429,300,54.3487,-140,0.3
21.2,1,10.1376,15.6579,0.186615,0,54.1881,-140,0
21.2,2,71.68,13.0857,0.171429,300,54.1881,-140,0.3
21.3,1,9.9328,15.8728,0.190263,0,53.5838,-140,0
21.3,2,71.68,13.0857,0.171429,300,53.5838,-140,0.3
21.4,1,10.1786,16.3491,0.188678,0,53.197,-140,0
21.4,2,71.68,13.0857,0.171429,300,53.197,-140,0.3
