time,flowId,throughput_mbps,delay_ms,jitter_ms,lost_packets,sinr_db,rsrp_dbm,packet_loss_rate,handover_count
7.4,5,52.5312,36.8131,0.138986,0,41.1172,-140,0,0
7.4,6,52.5312,36.8063,0.138986,0,41.1172,-140,0,0
7.5,1,4.10624,0.275829,0.0300187,0,41.1172,-140,0,1
7.5,2,10.24,0.921801,0.12,0,41.1172,-140,0,1
7.5,3,10.24,0.84482,0.12,0,41.1172,-140,0,1
7.5,4,52.5312,85.5402,0.138986,0,41.1172,-140,0,1
7.5,5,52.6336,85.5639,0.139008,0,41.1172,-140,0,1
7.5,6,52.5312,85.5047,0.138986,0,41.1172,-140,0,1
7.6,1,0,0,0,0,41.1172,-140,0,0
7.6,2,10.24,0.921623,0.12,0,41.1172,-140,0,0
7.6,3,10.24,0.844802,0.120018,0,41.1172,-140,0,0
7.6,4,52.4288,134.288,0.139063,0,41.1172,-140,0,0
7.6,5,52.3264,134.31,0.139041,0,41.1172,-140,0,0
7.6,6,52.4288,134.256,0.139097,0,41.1172,-140,0,0
7.7,1,0,0,0,0,41.1172,-140,0,0
7.7,2,10.24,0.921408,0.12,0,41.1172,-140,0,0
7.7,3,10.24,0.844623,0.12,0,41.1172,-140,0,0
7.7,4,52.6336,144.357,0.521331,0,41.1172,-140,0,0
7.7,5,52.3264,145.156,0.524112,0,41.1172,-140,0,0
7.7,6,52.4288,144.503,0.523424,0,41.1172,-140,0,0
7.8,1,0,0,0,0,41.1172,-140,0,0
7.8,2,10.24,0.921694,0.12,0,41.1172,-140,0,0
7.8,3,10.24,0.844748,0.119982,0,41.1172,-140,0,0
7.8,4,52.5312,34.7702,0.138986,0,41.1172,-140,0,0
7.8,5,52.5312,34.6676,0.138986,0,41.1172,-140,0,0
7.8,6,52.4288,34.7088,0.139028,0,41.1172,-140,0,0
7.9,1,10.8339,36.8801,0.774797,0,41.1172,-140,0,0
7.9,2,10.24,0.92798,0.12,0,41.1172,-140,0,0
7.9,3,10.24,0.857373,0.120018,0,41.1172,-140,0,0
7.9,4,46.7968,86.5549,0.144639,0,41.1172,-140,0,0
7.9,5,46.7968,86.4476,0.145514,0,41.1172,-140,0,0
7.9,6,46.8992,86.5169,0.145891,0,41.1172,-140,0,0
8,1,10.1888,0.648347,0.0776158,0,41.1172,-140,0,1
8,2,10.24,0.92523,0.12,0,41.1172,-140,0,1
8,3,10.24,0.851927,0.12,0,41.1172,-140,0,1
8,4,49.3568,140.653,0.143983,0,41.1172,-140,0,1
8,5,49.3568,140.547,0.143983,0,41.1172,-140,0,1
8,6,49.3568,140.662,0.142324,0,41.1172,-140,0,1
8.1,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
8.1,2,10.24,0.921748,0.12,0,41.1172,-140,0,0
8.1,3,10.24,0.844802,0.12,0,41.1172,-140,0,0
8.1,4,52.5312,155.979,0.538346,0,41.1172,-140,0,0
8.1,5,52.5312,156.68,0.537859,0,41.1172,-140,0,0
8.1,6,52.4288,156.257,0.538853,0,41.1172,-140,0,0
8.2,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
8.2,2,10.24,0.921783,0.12,0,41.1172,-140,0,0
8.2,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
8.2,4,52.5312,33.2294,0.138986,0,41.1172,-140,0,0
8.2,5,52.5312,33.1293,0.138986,0,41.1172,-140,0,0
8.2,6,52.5312,33.1204,0.138986,0,41.1172,-140,0,0
8.3,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
8.3,2,10.24,0.921783,0.12,0,41.1172,-140,0,0
8.3,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
8.3,4,52.5312,81.9178,0.138986,0,41.1172,-140,0,0
8.3,5,52.5312,81.8178,0.138986,0,41.1172,-140,0,0
8.3,6,52.5312,81.8095,0.138986,0,41.1172,-140,0,0
8.4,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
8.4,2,10.24,0.921783,0.12,0,41.1172,-140,0,0
8.4,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
8.4,4,52.5312,130.608,0.138986,0,41.1172,-140,0,0
8.4,5,52.5312,130.507,0.138986,0,41.1172,-140,0,0
8.4,6,52.5312,130.499,0.138986,0,41.1172,-140,0,0
8.5,1,9.1136,0.512167,0.0706581,0,41.1172,-140,0,1
8.5,2,10.24,0.921748,0.12,0,41.1172,-140,0,1
8.5,3,10.24,0.844748,0.119982,0,41.1172,-140,0,1
8.5,4,52.4288,155.821,0.522573,0,41.1172,-140,0,1
8.5,5,52.5312,155.432,0.521916,0,41.1172,-140,0,1
8.5,6,52.4288,155.332,0.522677,0,41.1172,-140,0,1
8.6,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
8.6,2,10.24,0.921873,0.12,0,41.1172,-140,0,0
8.6,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
8.6,4,52.5312,31.2612,0.138986,0,41.1172,-140,0,0
8.6,5,52.5312,31.2545,0.138986,0,41.1172,-140,0,0
8.6,6,52.5312,31.1541,0.138986,0,41.1172,-140,0,0
8.7,1,10.24,0.275891,0.03,0,43.0847,-140,0,0
8.7,2,0.1024,0.91964,0.121786,0,43.0847,-140,0,0
8.7,3,0.07168,0.846937,0.121429,0,43.0847,-140,0,0
8.7,4,56.9344,73.0639,0.132496,0,43.0847,-140,0,0
8.7,5,56.832,73.0011,0.132465,0,43.0847,-140,0,0
8.7,6,56.832,72.9151,0.132465,0,43.0847,-140,0,0
8.8,1,10.24,0.275891,0.03,0,43.0847,-140,0,0
8.8,2,0,0,0,0,43.0847,-140,0,0
8.8,3,0,0,0,0,43.0847,-140,0,0
8.8,4,0,0,0,0,43.0847,-140,0,0
8.8,5,0,0,0,0,43.0847,-140,0,0
8.8,6,0,0,0,0,43.0847,-140,0,0
8.9,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
8.9,2,10.9261,21.1318,0.485892,0,41.1172,-140,0,0
8.9,3,10.9568,20.9992,0.484873,0,41.1172,-140,0,0
8.9,4,51.5072,225.776,0.360302,0,41.1172,-140,0,0
8.9,5,51.712,225.767,0.359371,0,41.1172,-140,0,0
8.9,6,51.712,225.667,0.359767,0,41.1172,-140,0,0
9,1,4.10624,0.275829,0.0300187,0,41.1172,-140,0,1
9,2,10.24,0.921748,0.12,0,41.1172,-140,0,1
9,3,10.24,0.844838,0.120018,0,41.1172,-140,0,1
9,4,52.5312,270.54,0.716959,0,41.1172,-140,0,1
9,5,52.3264,270.521,0.719206,0,41.1172,-140,0,1
9,6,52.4288,269.894,0.718129,0,41.1172,-140,0,1
9.1,1,0,0,0,0,41.1172,-140,0,0
9.1,2,10.24,0.921694,0.12,0,41.1172,-140,0,0
9.1,3,10.24,0.844748,0.119982,0,41.1172,-140,0,0
9.1,4,52.4288,26.0284,0.139063,0,41.1172,-140,0,0
9.1,5,52.4288,25.928,0.139063,0,41.1172,-140,0,0
9.1,6,52.5312,25.9679,0.138952,0,41.1172,-140,0,0
9.2,1,0,0,0,0,41.1172,-140,0,0
9.2,2,10.24,0.921676,0.12,0,41.1172,-140,0,0
9.2,3,10.24,0.84473,0.12,0,41.1172,-140,0,0
9.2,4,52.4288,74.7483,0.139063,0,41.1172,-140,0,0
9.2,5,52.6336,74.7437,0.139008,0,41.1172,-140,0,0
9.2,6,52.4288,74.7352,0.139063,0,41.1172,-140,0,0
9.3,1,10.8339,26.4831,0.585761,0,41.1172,-140,0,0
9.3,2,10.24,0.927908,0.12,0,41.1172,-140,0,0
9.3,3,10.24,0.857427,0.120018,0,41.1172,-140,0,0
9.3,4,46.8992,126.512,0.144541,0,41.1172,-140,0,0
9.3,5,46.6944,126.527,0.145943,0,41.1172,-140,0,0
9.3,6,46.8992,126.562,0.146327,0,41.1172,-140,0,0
9.4,1,10.24,0.785713,0.12,0,41.1172,-140,0,0
9.4,2,10.24,0.927676,0.12,0,41.1172,-140,0,0
9.4,3,10.24,0.856695,0.12,0,41.1172,-140,0,0
9.4,4,47.2064,180.338,0.145119,0,41.1172,-140,0,0
9.4,5,47.2064,180.232,0.145119,0,41.1172,-140,0,0
9.4,6,47.104,180.323,0.143913,0,41.1172,-140,0,0
9.5,1,10.1888,0.648347,0.0776158,0,41.1172,-140,0,1
9.5,2,10.24,0.92523,0.12,0,41.1172,-140,0,1
9.5,3,10.24,0.851962,0.119982,0,41.1172,-140,0,1
9.5,4,49.152,65.6657,0.598304,0,41.1172,-140,0,1
9.5,5,49.152,65.5652,0.598452,0,41.1172,-140,0,1
9.5,6,49.2544,65.0713,0.599606,0,41.1172,-140,0,1
9.6,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
9.6,2,10.24,0.921873,0.12,0,41.1172,-140,0,0
9.6,3,10.24,0.844909,0.12,0,41.1172,-140,0,0
9.6,4,52.5312,64.254,0.138986,0,41.1172,-140,0,0
9.6,5,52.5312,64.1499,0.138986,0,41.1172,-140,0,0
9.6,6,52.5312,64.2369,0.138986,0,41.1172,-140,0,0
9.7,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
9.7,2,10.24,0.921873,0.12,0,41.1172,-140,0,0
9.7,3,10.24,0.844909,0.12,0,41.1172,-140,0,0
9.7,4,52.5312,112.942,0.138986,0,41.1172,-140,0,0
9.7,5,52.5312,112.838,0.138986,0,41.1172,-140,0,0
9.7,6,52.5312,112.927,0.138986,0,41.1172,-140,0,0
9.8,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
9.8,2,10.24,0.921873,0.12,0,41.1172,-140,0,0
9.8,3,10.24,0.844909,0.12,0,41.1172,-140,0,0
9.8,4,52.6336,161.679,0.138911,0,41.1172,-140,0,0
9.8,5,52.6336,161.575,0.138911,0,41.1172,-140,0,0
9.8,6,52.5312,161.615,0.138986,0,41.1172,-140,0,0
9.9,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
9.9,2,10.24,0.921748,0.12,0,41.1172,-140,0,0
9.9,3,10.24,0.844838,0.120018,0,41.1172,-140,0,0
9.9,4,52.5312,60.5336,0.521637,0,41.1172,-140,0,0
9.9,5,52.4288,60.8641,0.522196,0,41.1172,-140,0,0
9.9,6,52.5312,60.429,0.521408,0,41.1172,-140,0,0
10,1,10.1888,0.282065,0.0323833,0,41.1172,-140,0,1
10,2,10.24,0.921783,0.12,0,41.1172,-140,0,1
10,3,10.24,0.84482,0.12,0,41.1172,-140,0,1
10,4,52.5312,62.4539,0.138986,0,41.1172,-140,0,1
10,5,52.5312,62.2658,0.138986,0,41.1172,-140,0,1
10,6,52.5312,62.3528,0.138986,0,41.1172,-140,0,1
10.1,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
10.1,2,0.1024,0.921426,0.12,0,41.1172,-140,0,0
10.1,3,0.07168,0.839284,0.118878,0,41.1172,-140,0,0
10.1,4,63.0784,106.12,0.132468,0,41.1172,-140,0,0
10.1,5,63.0784,105.959,0.132468,0,41.1172,-140,0,0
10.1,6,63.0784,105.99,0.132468,0,41.1172,-140,0,0
10.2,1,10.24,0.275891,0.03,0,43.0847,-140,0,0
10.2,2,0,0,0,0,43.0847,-140,0,0
10.2,3,0,0,0,0,43.0847,-140,0,0
10.2,4,25.8048,133.115,0.132256,0,43.0847,-140,0,0
10.2,5,25.8048,132.945,0.132256,0,43.0847,-140,0,0
10.2,6,25.6,132.925,0.132386,0,43.0847,-140,0,0
10.3,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
10.3,2,10.9261,21.1318,0.485908,0,41.1172,-140,0,0
10.3,3,10.9568,20.9992,0.484873,0,41.1172,-140,0,0
10.3,4,51.5072,168.253,0.730304,0,41.1172,-140,0,0
10.3,5,51.6096,168.785,0.728628,0,41.1172,-140,0,0
10.3,6,51.6096,168.684,0.728812,0,41.1172,-140,0,0
10.4,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
10.4,2,10.24,0.921873,0.12,0,41.1172,-140,0,0
10.4,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
10.4,4,52.5312,36.8895,0.138986,0,41.1172,-140,0,0
10.4,5,52.5312,36.8827,0.138986,0,41.1172,-140,0,0
10.4,6,52.5312,36.7818,0.138986,0,41.1172,-140,0,0
10.5,1,4.10624,0.275829,0.0300187,11,41.1172,-140,0.026699,1
10.5,2,10.24,0.921748,0.12,0,41.1172,-140,0,1
10.5,3,10.24,0.844838,0.120018,0,41.1172,-140,0,1
10.5,4,52.5312,85.5928,0.138986,0,41.1172,-140,0,1
10.5,5,52.4288,85.5335,0.138965,0,41.1172,-140,0,1
10.5,6,52.5312,85.482,0.139021,0,41.1172,-140,0,1
10.6,1,0,0,0,0,41.1172,-140,0,0
10.6,2,10.24,0.921694,0.12,0,41.1172,-140,0,0
10.6,3,10.24,0.844748,0.119982,0,41.1172,-140,0,0
10.6,4,52.4288,134.339,0.139063,9,41.1172,-140,0.0172745,0
10.6,5,52.4288,134.237,0.139063,10,41.1172,-140,0.0191571,0
10.6,6,52.4288,134.23,0.139028,10,41.1172,-140,0.0191571,0
10.7,1,0,0,0,0,41.1172,-140,0,0
10.7,2,10.24,0.921783,0.12,0,41.1172,-140,0,0
10.7,3,10.24,0.845016,0.12,0,41.1172,-140,0,0
10.7,4,52.3264,145.233,0.524462,1000,41.1172,-140,0.661813,0
10.7,5,52.3264,145.133,0.524602,1000,41.1172,-140,0.661813,0
10.7,6,52.6336,143.916,0.521053,1000,41.1172,-140,0.660502,0
10.8,1,0,0,0,0,41.1172,-140,0,0
10.8,2,10.24,0.921676,0.12,0,41.1172,-140,0,0
10.8,3,10.24,0.84473,0.12,0,41.1172,-140,0,0
10.8,4,52.5312,34.744,0.138986,957,41.1172,-140,0.65102,0
10.8,5,52.6336,34.6902,0.139008,957,41.1172,-140,0.650578,0
10.8,6,52.5312,34.7124,0.138986,957,41.1172,-140,0.65102,0
10.9,1,10.8339,36.8801,0.774797,0,41.1172,-140,0,0
10.9,2,10.24,0.927908,0.12,0,41.1172,-140,0,0
10.9,3,10.24,0.857427,0.120018,0,41.1172,-140,0,0
10.9,4,46.7968,86.5182,0.145514,0,41.1172,-140,0,0
10.9,5,46.6944,86.4703,0.145434,0,41.1172,-140,0,0
10.9,6,46.8992,86.5906,0.14458,0,41.1172,-140,0,0
11,1,10.1888,0.648347,0.0776158,5,41.1172,-140,0.005,1
11,2,10.24,0.925373,0.12,0,41.1172,-140,0,1
11,3,10.24,0.852034,0.119982,0,41.1172,-140,0,1
11,4,49.3568,140.62,0.143983,0,41.1172,-140,0,1
11,5,49.3568,140.52,0.142805,0,41.1172,-140,0,1
11,6,49.2544,140.67,0.144038,0,41.1172,-140,0,1
11.1,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
11.1,2,10.24,0.921819,0.12,891,41.1172,-140,0.471179,0
11.1,3,10.24,0.844873,0.12,891,41.1172,-140,0.471179,0
11.1,4,52.5312,156.756,0.538067,964,41.1172,-140,0.652674,0
11.1,5,52.5312,156.656,0.538207,963,41.1172,-140,0.652439,0
11.1,6,52.5312,155.521,0.537859,963,41.1172,-140,0.652439,0
11.2,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
11.2,2,10.24,0.921873,0.12,1000,41.1172,-140,0.5,0
11.2,3,10.24,0.844909,0.12,1000,41.1172,-140,0.5,0
11.2,4,52.5312,33.2056,0.138986,1000,41.1172,-140,0.660939,0
11.2,5,52.5312,33.1017,0.138986,1000,41.1172,-140,0.660939,0
11.2,6,52.5312,33.1712,0.138986,1000,41.1172,-140,0.660939,0
11.3,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
11.3,2,10.24,0.921873,0.12,32,41.1172,-140,0.0310078,0
11.3,3,10.24,0.844909,0.12,32,41.1172,-140,0.0310078,0
11.3,4,52.5312,81.8944,0.138986,79,41.1172,-140,0.133446,0
11.3,5,52.5312,81.7912,0.138986,82,41.1172,-140,0.137815,0
11.3,6,52.5312,81.8599,0.138986,82,41.1172,-140,0.137815,0
11.4,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
11.4,2,10.24,0.921873,0.12,0,41.1172,-140,0,0
11.4,3,10.24,0.844909,0.12,0,41.1172,-140,0,0
11.4,4,52.5312,130.584,0.138986,0,41.1172,-140,0,0
11.4,5,52.5312,130.48,0.138986,0,41.1172,-140,0,0
11.4,6,52.5312,130.549,0.138986,0,41.1172,-140,0,0
11.5,1,9.1136,0.512167,0.0706581,492,41.1172,-140,0.356006,1
11.5,2,10.24,0.921748,0.12,0,41.1172,-140,0,1
11.5,3,10.24,0.844855,0.120018,0,41.1172,-140,0,1
11.5,4,52.4288,155.799,0.522573,848,41.1172,-140,0.623529,1
11.5,5,52.4288,155.698,0.522642,845,41.1172,-140,0.622697,1
11.5,6,52.4288,155.379,0.522817,845,41.1172,-140,0.622697,1
11.6,1,10.24,0.275891,0.03,1000,41.1172,-140,0.5,0
11.6,2,10.24,0.921783,0.12,0,41.1172,-140,0,0
11.6,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
11.6,4,52.5312,31.2359,0.138986,1000,41.1172,-140,0.660939,0
11.6,5,52.5312,31.1356,0.138986,1000,41.1172,-140,0.660939,0
11.6,6,52.5312,31.2031,0.138986,1000,41.1172,-140,0.660939,0
11.7,1,10.24,0.275891,0.03,1000,43.0847,-140,0.5,0
11.7,2,0.1024,0.921426,0.12,0,43.0847,-140,0,0
11.7,3,0.07168,0.839284,0.118878,0,43.0847,-140,0,0
11.7,4,56.9344,73.041,0.132496,122,43.0847,-140,0.179941,0
11.7,5,56.9344,72.9549,0.132496,124,43.0847,-140,0.182353,0
11.7,6,56.832,72.9528,0.132432,124,43.0847,-140,0.182622,0
11.8,1,10.24,0.275891,0.03,1000,43.0847,-140,0.5,0
11.8,2,0,0,0,0,43.0847,-140,0,0
11.8,3,0,0,0,0,43.0847,-140,0,0
11.8,4,0,0,0,0,43.0847,-140,0,0
11.8,5,0,0,0,0,43.0847,-140,0,0
11.8,6,0,0,0,0,43.0847,-140,0,0
11.9,1,10.24,0.275891,0.03,44,41.1172,-140,0.0421456,0
11.9,2,10.9261,21.1317,0.485942,0,41.1172,-140,0,0
11.9,3,10.9568,20.999,0.484957,0,41.1172,-140,0,0
11.9,4,51.5072,225.749,0.360302,833,41.1172,-140,0.623503,0
11.9,5,51.5072,225.649,0.3607,832,41.1172,-140,0.623221,0
11.9,6,51.712,225.718,0.359406,832,41.1172,-140,0.622289,0
12,1,4.10624,0.275829,0.0300187,10,41.1172,-140,0.0243309,1
12,2,10.24,0.921765,0.12,0,41.1172,-140,0,1
12,3,10.24,0.844784,0.119982,0,41.1172,-140,0,1
12,4,52.5312,270.516,0.716959,1000,41.1172,-140,0.660939,1
12,5,52.5312,270.414,0.716959,1000,41.1172,-140,0.660939,1
12,6,52.4288,269.943,0.718199,1000,41.1172,-140,0.661376,1
12.1,1,0,0,0,0,41.1172,-140,0,0
12.1,2,10.24,0.921676,0.12,0,41.1172,-140,0,0
12.1,3,10.24,0.84473,0.12,0,41.1172,-140,0,0
12.1,4,52.4288,26.0045,0.139063,279,41.1172,-140,0.352718,0
12.1,5,52.6336,25.9968,0.139008,282,41.1172,-140,0.354271,0
12.1,6,52.4288,25.9708,0.139063,282,41.1172,-140,0.355164,0
12.2,1,0,0,0,0,41.1172,-140,0,0
12.2,2,10.24,0.921623,0.12,0,41.1172,-140,0,0
12.2,3,10.24,0.844802,0.120018,0,41.1172,-140,0,0
12.2,4,52.5312,74.7727,0.138986,0,41.1172,-140,0,0
12.2,5,52.3264,74.7642,0.139041,0,41.1172,-140,0,0
12.2,6,52.5312,74.7382,0.139021,0,41.1172,-140,0,0
12.3,1,10.8032,26.6785,0.587213,0,41.1172,-140,0,0
12.3,2,10.24,0.928033,0.120018,0,41.1172,-140,0,0
12.3,3,10.24,0.838463,0.119982,0,41.1172,-140,0,0
12.3,4,46.7968,126.538,0.145952,645,41.1172,-140,0.585299,0
12.3,5,47.0016,126.554,0.146296,645,41.1172,-140,0.584239,0
12.3,6,46.7968,126.53,0.1446,645,41.1172,-140,0.585299,0
12.4,1,10.24,0.90973,0.12,0,41.1172,-140,0,0
12.4,2,10.24,0.927587,0.12,0,41.1172,-140,0,0
12.4,3,10.24,0.838748,0.12,0,41.1172,-140,0,0
12.4,4,47.2064,180.302,0.145119,1000,41.1172,-140,0.684463,0
12.4,5,47.104,180.376,0.143913,1000,41.1172,-140,0.684932,0
12.4,6,47.2064,180.295,0.145119,1000,41.1172,-140,0.684463,0
12.5,1,10.1888,0.707589,0.0777557,110,41.1172,-140,0.0995475,1
12.5,2,10.24,0.925248,0.119982,0,41.1172,-140,0,1
12.5,3,10.24,0.841534,0.12,0,41.1172,-140,0,1
12.5,4,49.152,65.6386,0.598304,324,41.1172,-140,0.402985,1
12.5,5,49.2544,65.1351,0.599495,322,41.1172,-140,0.400996,1
12.5,6,49.2544,65.1084,0.597565,324,41.1172,-140,0.402484,1
12.6,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
12.6,2,10.24,0.921873,0.12,0,41.1172,-140,0,0
12.6,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
12.6,4,52.5312,64.2262,0.138986,0,41.1172,-140,0,0
12.6,5,52.5312,64.3132,0.138986,0,41.1172,-140,0,0
12.6,6,52.5312,64.2908,0.138986,0,41.1172,-140,0,0
12.7,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
12.7,2,10.24,0.921873,0.12,891,41.1172,-140,0.471179,0
12.7,3,10.24,0.84482,0.12,891,41.1172,-140,0.471179,0
12.7,4,52.5312,112.915,0.138986,498,41.1172,-140,0.492582,0
12.7,5,52.5312,113.004,0.138986,498,41.1172,-140,0.492582,0
12.7,6,52.5312,112.979,0.138986,498,41.1172,-140,0.492582,0
12.8,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
12.8,2,10.24,0.921873,0.12,1000,41.1172,-140,0.5,0
12.8,3,10.24,0.84482,0.12,1000,41.1172,-140,0.5,0
12.8,4,52.6336,161.652,0.138911,1000,41.1172,-140,0.660502,0
12.8,5,52.5312,161.691,0.138986,1000,41.1172,-140,0.660939,0
12.8,6,52.5312,161.669,0.138986,1000,41.1172,-140,0.660939,0
12.9,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
12.9,2,10.24,0.921873,0.12,32,41.1172,-140,0.0310078,0
12.9,3,10.24,0.844945,0.12,32,41.1172,-140,0.0310078,0
12.9,4,52.4288,60.9405,0.522266,989,41.1172,-140,0.658894,0
12.9,5,52.3264,60.5933,0.522994,989,41.1172,-140,0.659333,0
12.9,6,52.5312,60.0926,0.521637,989,41.1172,-140,0.658455,0
13,1,10.1888,0.28053,0.031355,492,41.1172,-140,0.330868,1
13,2,10.24,0.921873,0.12,0,41.1172,-140,0,1
13,3,10.24,0.844909,0.12,0,41.1172,-140,0,1
13,4,52.5312,62.3423,0.138986,0,41.1172,-140,0,1
13,5,52.5312,62.2394,0.138986,0,41.1172,-140,0,1
13,6,52.5312,62.3957,0.138986,0,41.1172,-140,0,1
13.1,1,10.24,0.275891,0.03,1000,41.1172,-140,0.5,0
13.1,2,0.1024,0.91964,0.121786,0,41.1172,-140,0,0
13.1,3,0.07168,0.844386,0.12398,0,41.1172,-140,0,0
13.1,4,63.0784,106.03,0.132468,0,41.1172,-140,0,0
13.1,5,63.0784,105.936,0.132468,0,41.1172,-140,0,0
13.1,6,63.0784,106.04,0.132497,0,41.1172,-140,0,0
13.2,1,10.24,0.275891,0.03,1000,43.0847,-140,0.5,0
13.2,2,0,0,0,0,43.0847,-140,0,0
13.2,3,0,0,0,0,43.0847,-140,0,0
13.2,4,25.8048,133.015,0.132256,942,43.0847,-140,0.788945,0
13.2,5,25.8048,132.934,0.132398,942,43.0847,-140,0.788945,0
13.2,6,25.7024,133.004,0.13247,941,43.0847,-140,0.78943,0
13.3,1,10.24,0.275891,0.03,44,41.1172,-140,0.0421456,0
13.3,2,10.9261,21.1316,0.485925,0,41.1172,-140,0,0
13.3,3,10.9568,20.9989,0.48494,0,41.1172,-140,0,0
13.3,4,51.5072,169.172,0.729693,1000,41.1172,-140,0.665336,0
13.3,5,51.5072,169.071,0.730162,1000,41.1172,-140,0.665336,0
13.3,6,51.6096,167.791,0.728515,1000,41.1172,-140,0.664894,0
13.4,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
13.4,2,10.24,0.921783,0.12,0,41.1172,-140,0,0
13.4,3,10.24,0.84482,0.12,0,41.1172,-140,0,0
13.4,4,52.5312,36.8642,0.138986,149,41.1172,-140,0.225076,0
13.4,5,52.5312,36.7633,0.138986,149,41.1172,-140,0.225076,0
13.4,6,52.5312,36.8314,0.138986,152,41.1172,-140,0.228571,0
13.5,1,4.10624,0.275829,0.0300187,10,41.1172,-140,0.0243309,1
13.5,2,10.24,0.921765,0.12,0,41.1172,-140,0,1
13.5,3,10.24,0.844784,0.119982,0,41.1172,-140,0,1
13.5,4,52.5312,85.5626,0.138986,0,41.1172,-140,0,1
13.5,5,52.5312,85.4636,0.138986,0,41.1172,-140,0,1
13.5,6,52.5312,85.5352,0.138952,0,41.1172,-140,0,1
13.6,1,0,0,0,0,41.1172,-140,0,0
13.6,2,10.24,0.921676,0.12,0,41.1172,-140,0,0
13.6,3,10.24,0.84473,0.12,0,41.1172,-140,0,0
13.6,4,52.4288,134.313,0.139063,934,41.1172,-140,0.64592,0
13.6,5,52.5312,134.259,0.139084,935,41.1172,-140,0.645718,0
13.6,6,52.4288,134.282,0.139063,930,41.1172,-140,0.644938,0
13.7,1,0,0,0,0,41.1172,-140,0,0
13.7,2,10.24,0.921801,0.12,0,41.1172,-140,0,0
13.7,3,10.24,0.844641,0.12,0,41.1172,-140,0,0
13.7,4,52.3264,145.209,0.524462,1000,41.1172,-140,0.661813,0
13.7,5,52.6336,143.992,0.521192,1000,41.1172,-140,0.660502,0
13.7,6,52.3264,144.79,0.524322,1000,41.1172,-140,0.661813,0
13.8,1,0,0,0,0,41.1172,-140,0,0
13.8,2,10.24,0.921623,0.12,0,41.1172,-140,0,0
13.8,3,10.24,0.844802,0.120018,0,41.1172,-140,0,0
13.8,4,52.5312,34.7191,0.138986,34,41.1172,-140,0.0621572,0
13.8,5,52.4288,34.7413,0.138965,32,41.1172,-140,0.0588235,0
13.8,6,52.5312,34.6862,0.139021,37,41.1172,-140,0.0672727,0
13.9,1,10.8339,36.9504,0.774864,0,41.1172,-140,0,0
13.9,2,10.24,0.928033,0.120018,0,41.1172,-140,0,0
13.9,3,10.24,0.838463,0.119982,0,41.1172,-140,0,0
13.9,4,46.7968,86.4809,0.145405,0,41.1172,-140,0,0
13.9,5,46.7968,86.4842,0.144678,0,41.1172,-140,0,0
13.9,6,46.8992,86.5354,0.145376,0,41.1172,-140,0,0
14,1,10.1888,0.682303,0.0776517,5,41.1172,-140,0.005,1
14,2,10.24,0.92539,0.119982,0,41.1172,-140,0,1
14,3,10.24,0.841605,0.12,0,41.1172,-140,0,1
14,4,49.3568,140.593,0.142842,894,41.1172,-140,0.649709,1
14,5,49.4592,140.63,0.143959,894,41.1172,-140,0.649237,1
14,6,49.2544,140.629,0.144075,890,41.1172,-140,0.649161,1
14.1,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
14.1,2,10.24,0.921819,0.12,891,41.1172,-140,0.471179,0
14.1,3,10.24,0.844802,0.12,891,41.1172,-140,0.471179,0
14.1,4,52.5312,156.732,0.538067,894,41.1172,-140,0.635394,0
14.1,5,52.5312,155.598,0.538137,894,41.1172,-140,0.635394,0
14.1,6,52.5312,156.298,0.538067,894,41.1172,-140,0.635394,0
14.2,1,10.24,0.275891,0.03,0,41.1172,-140,0,0
14.2,2,10.24,0.921873,0.12,1000,41.1172,-140,0.5,0
14.2,3,10.24,0.84482,0.12,1000,41.1172,-140,0.5,0
14.2,4,52.5312,33.1783,0.138986,96,41.1172,-140,0.157635,0
